id,ejecucion_id,recurso,seccion,fecha,h_ini,h_fin,tiempo,proceso,incidencia,cantidad,malas,recuperadas,referencia
129,1,luk3,LINEAS,2026-03-02,06:00,14:00,4.61,Producción,,400.0,8.0,0.0,03304
757,2,luk3,LINEAS,2026-03-02,06:00,14:00,4.61,Producción,,400.0,8.0,0.0,03304
130,1,luk3,LINEAS,2026-03-02,06:01,06:39,0.63,Incidencia,MANTENIMIENTO PRIMER NIVEL,0.0,8.0,0.0,03304
758,2,luk3,LINEAS,2026-03-02,06:01,06:39,0.63,Incidencia,MANTENIMIENTO PRIMER NIVEL,0.0,8.0,0.0,03304
131,1,luk3,LINEAS,2026-03-02,06:57,07:05,0.13,Incidencia,PARADA ROBOT,0.0,8.0,0.0,03304
759,2,luk3,LINEAS,2026-03-02,06:57,07:05,0.13,Incidencia,PARADA ROBOT,0.0,8.0,0.0,03304
132,1,luk3,LINEAS,2026-03-02,07:17,07:28,0.18,Incidencia,PARADA ROBOT,0.0,8.0,0.0,03304
760,2,luk3,LINEAS,2026-03-02,07:17,07:28,0.18,Incidencia,PARADA ROBOT,0.0,8.0,0.0,03304
133,1,luk3,LINEAS,2026-03-02,07:44,07:49,0.08,Incidencia,PARADA ROBOT,0.0,8.0,0.0,03304
761,2,luk3,LINEAS,2026-03-02,07:44,07:49,0.08,Incidencia,PARADA ROBOT,0.0,8.0,0.0,03304
134,1,luk3,LINEAS,2026-03-02,07:51,07:57,0.1,Incidencia,PARADA ROBOT,0.0,8.0,0.0,03304
762,2,luk3,LINEAS,2026-03-02,07:51,07:57,0.1,Incidencia,PARADA ROBOT,0.0,8.0,0.0,03304
135,1,luk3,LINEAS,2026-03-02,08:01,08:15,0.23,Incidencia,PARADA ROBOT,0.0,8.0,0.0,03304
763,2,luk3,LINEAS,2026-03-02,08:01,08:15,0.23,Incidencia,PARADA ROBOT,0.0,8.0,0.0,03304
136,1,luk3,LINEAS,2026-03-02,08:23,09:33,1.17,Incidencia,PARADA ROBOT,0.0,8.0,0.0,03304
764,2,luk3,LINEAS,2026-03-02,08:23,09:33,1.17,Incidencia,PARADA ROBOT,0.0,8.0,0.0,03304
137,1,luk3,LINEAS,2026-03-02,09:34,09:49,0.25,Incidencia,PARADA ROBOT,0.0,8.0,0.0,03304
765,2,luk3,LINEAS,2026-03-02,09:34,09:49,0.25,Incidencia,PARADA ROBOT,0.0,8.0,0.0,03304
138,1,luk3,LINEAS,2026-03-02,09:49,10:26,0.62,Incidencia,CORRECCIÓN DE CONO,0.0,8.0,0.0,03304
766,2,luk3,LINEAS,2026-03-02,09:49,10:26,0.62,Incidencia,CORRECCIÓN DE CONO,0.0,8.0,0.0,03304
139,1,luk3,LINEAS,2026-03-02,14:00,18:59,4.42,Producción,,417.0,1.0,0.0,03304
767,2,luk3,LINEAS,2026-03-02,14:00,18:59,4.42,Producción,,417.0,1.0,0.0,03304
140,1,luk3,LINEAS,2026-03-02,14:31,14:40,0.15,Incidencia,PARADA ROBOT,0.0,1.0,0.0,03304
768,2,luk3,LINEAS,2026-03-02,14:31,14:40,0.15,Incidencia,PARADA ROBOT,0.0,1.0,0.0,03304
141,1,luk3,LINEAS,2026-03-02,15:51,16:02,0.18,Incidencia,PARADA ROBOT,0.0,1.0,0.0,03304
769,2,luk3,LINEAS,2026-03-02,15:51,16:02,0.18,Incidencia,PARADA ROBOT,0.0,1.0,0.0,03304
142,1,luk3,LINEAS,2026-03-02,18:44,18:58,0.23,Incidencia,RECUPERAR PIEZAS,0.0,1.0,0.0,03304
770,2,luk3,LINEAS,2026-03-02,18:44,18:58,0.23,Incidencia,RECUPERAR PIEZAS,0.0,1.0,0.0,03304
143,1,luk3,LINEAS,2026-03-02,18:59,20:08,1.15,Preparación,,0.0,0.0,0.0,081000
771,2,luk3,LINEAS,2026-03-02,18:59,20:08,1.15,Preparación,,0.0,0.0,0.0,081000
144,1,luk3,LINEAS,2026-03-02,20:08,21:59,1.0,Producción,,90.0,0.0,0.0,081000
145,1,luk3,LINEAS,2026-03-02,20:08,20:59,0.85,Incidencia,PENDIENTE Vº BUENO,0.0,0.0,0.0,081000
772,2,luk3,LINEAS,2026-03-02,20:08,21:59,1.0,Producción,,90.0,0.0,0.0,081000
773,2,luk3,LINEAS,2026-03-02,20:08,20:59,0.85,Incidencia,PENDIENTE Vº BUENO,0.0,0.0,0.0,081000
146,1,luk3,LINEAS,2026-03-02,22:01,06:00,7.26,Producción,,636.0,13.0,0.0,081000
774,2,luk3,LINEAS,2026-03-02,22:01,06:00,7.26,Producción,,636.0,13.0,0.0,081000
147,1,luk3,LINEAS,2026-03-03,06:00,13:59,4.3,Producción,,378.0,7.0,0.0,081000
775,2,luk3,LINEAS,2026-03-03,06:00,13:59,4.3,Producción,,378.0,7.0,0.0,081000
148,1,luk3,LINEAS,2026-03-03,06:48,06:56,0.13,Incidencia,AVERIA,0.0,0.0,0.0,
776,2,luk3,LINEAS,2026-03-03,06:48,06:56,0.13,Incidencia,AVERIA,0.0,0.0,0.0,
149,1,luk3,LINEAS,2026-03-03,07:40,10:59,3.32,Incidencia,AVERIA,0.0,0.0,0.0,
777,2,luk3,LINEAS,2026-03-03,07:40,10:59,3.32,Incidencia,AVERIA,0.0,0.0,0.0,
150,1,luk3,LINEAS,2026-03-03,11:58,12:04,0.1,Incidencia,PARADA ROBOT,0.0,7.0,0.0,081000
778,2,luk3,LINEAS,2026-03-03,11:58,12:04,0.1,Incidencia,PARADA ROBOT,0.0,7.0,0.0,081000
151,1,luk3,LINEAS,2026-03-03,13:37,13:45,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,7.0,0.0,081000
779,2,luk3,LINEAS,2026-03-03,13:37,13:45,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,7.0,0.0,081000
152,1,luk3,LINEAS,2026-03-03,13:59,16:03,2.07,Producción,,180.0,4.0,0.0,081000
780,2,luk3,LINEAS,2026-03-03,13:59,16:03,2.07,Producción,,180.0,4.0,0.0,081000
153,1,luk3,LINEAS,2026-03-03,16:04,22:02,5.84,Producción,,518.0,4.0,0.0,081000
781,2,luk3,LINEAS,2026-03-03,16:04,22:02,5.84,Producción,,518.0,4.0,0.0,081000
154,1,luk3,LINEAS,2026-03-03,16:20,16:28,0.13,Incidencia,PARADA ROBOT,0.0,4.0,0.0,081000
782,2,luk3,LINEAS,2026-03-03,16:20,16:28,0.13,Incidencia,PARADA ROBOT,0.0,4.0,0.0,081000
155,1,luk3,LINEAS,2026-03-03,22:02,06:02,7.78,Producción,,663.0,5.0,0.0,081000
783,2,luk3,LINEAS,2026-03-03,22:02,06:02,7.78,Producción,,663.0,5.0,0.0,081000
156,1,luk3,LINEAS,2026-03-03,22:18,22:24,0.1,Incidencia,PARADA ROBOT,0.0,5.0,0.0,081000
784,2,luk3,LINEAS,2026-03-03,22:18,22:24,0.1,Incidencia,PARADA ROBOT,0.0,5.0,0.0,081000
157,1,luk3,LINEAS,2026-03-04,06:02,10:13,3.93,Producción,,342.0,2.0,0.0,081000
785,2,luk3,LINEAS,2026-03-04,06:02,10:13,3.93,Producción,,342.0,2.0,0.0,081000
158,1,luk3,LINEAS,2026-03-04,07:48,07:55,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,2.0,0.0,081000
786,2,luk3,LINEAS,2026-03-04,07:48,07:55,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,2.0,0.0,081000
159,1,luk3,LINEAS,2026-03-04,09:40,09:48,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,2.0,0.0,081000
787,2,luk3,LINEAS,2026-03-04,09:40,09:48,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,2.0,0.0,081000
160,1,luk3,LINEAS,2026-03-04,10:13,13:58,3.57,Producción,,318.0,8.0,0.0,081000
788,2,luk3,LINEAS,2026-03-04,10:13,13:58,3.57,Producción,,318.0,8.0,0.0,081000
161,1,luk3,LINEAS,2026-03-04,13:40,13:51,0.18,Incidencia,CAMBIO DE CUCHILLA,0.0,8.0,0.0,081000
789,2,luk3,LINEAS,2026-03-04,13:40,13:51,0.18,Incidencia,CAMBIO DE CUCHILLA,0.0,8.0,0.0,081000
162,1,luk3,LINEAS,2026-03-04,13:58,16:52,2.9,Producción,,254.0,4.0,0.0,081000
790,2,luk3,LINEAS,2026-03-04,13:58,16:52,2.9,Producción,,254.0,4.0,0.0,081000
163,1,luk3,LINEAS,2026-03-04,16:53,18:20,1.45,Preparación,,1.0,0.0,0.0,081803
791,2,luk3,LINEAS,2026-03-04,16:53,18:20,1.45,Preparación,,1.0,0.0,0.0,081803
164,1,luk3,LINEAS,2026-03-04,18:20,22:00,2.67,Producción,,254.0,3.0,0.0,081803
165,1,luk3,LINEAS,2026-03-04,18:20,19:20,1.0,Incidencia,PENDIENTE Vº BUENO,0.0,3.0,0.0,081803
792,2,luk3,LINEAS,2026-03-04,18:20,22:00,2.67,Producción,,254.0,3.0,0.0,081803
793,2,luk3,LINEAS,2026-03-04,18:20,19:20,1.0,Incidencia,PENDIENTE Vº BUENO,0.0,3.0,0.0,081803
166,1,luk3,LINEAS,2026-03-04,22:00,05:59,7.03,Producción,,646.0,7.0,0.0,081803
794,2,luk3,LINEAS,2026-03-04,22:00,05:59,7.03,Producción,,646.0,7.0,0.0,081803
167,1,luk3,LINEAS,2026-03-05,07:15,07:22,0.12,Incidencia,CORRECCIÓN DE CONO,0.0,5.0,0.0,081803
795,2,luk3,LINEAS,2026-03-05,07:15,07:22,0.12,Incidencia,CORRECCIÓN DE CONO,0.0,5.0,0.0,081803
168,1,luk3,LINEAS,2026-03-05,07:23,07:28,0.08,Incidencia,CORRECCIÓN DE CONO,0.0,5.0,0.0,081803
796,2,luk3,LINEAS,2026-03-05,07:23,07:28,0.08,Incidencia,CORRECCIÓN DE CONO,0.0,5.0,0.0,081803
169,1,luk3,LINEAS,2026-03-05,07:29,07:35,0.1,Incidencia,CORRECCIÓN DE CONO,0.0,5.0,0.0,081803
797,2,luk3,LINEAS,2026-03-05,07:29,07:35,0.1,Incidencia,CORRECCIÓN DE CONO,0.0,5.0,0.0,081803
170,1,luk3,LINEAS,2026-03-05,07:36,07:44,0.13,Incidencia,CORRECCIÓN DE CONO,0.0,5.0,0.0,081803
798,2,luk3,LINEAS,2026-03-05,07:36,07:44,0.13,Incidencia,CORRECCIÓN DE CONO,0.0,5.0,0.0,081803
171,1,luk3,LINEAS,2026-03-05,08:59,09:31,0.53,Preparación,,0.0,0.0,0.0,081803
799,2,luk3,LINEAS,2026-03-05,08:59,09:31,0.53,Preparación,,0.0,0.0,0.0,081803
172,1,luk3,LINEAS,2026-03-05,09:31,13:59,4.47,Producción,,416.0,4.0,0.0,081803
800,2,luk3,LINEAS,2026-03-05,09:31,13:59,4.47,Producción,,416.0,4.0,0.0,081803
173,1,luk3,LINEAS,2026-03-05,13:59,22:03,8.07,Producción,,745.0,4.0,0.0,081803
801,2,luk3,LINEAS,2026-03-05,13:59,22:03,8.07,Producción,,745.0,4.0,0.0,081803
174,1,luk3,LINEAS,2026-03-05,22:03,05:58,7.15,Producción,,675.0,16.0,0.0,081803
802,2,luk3,LINEAS,2026-03-05,22:03,05:58,7.15,Producción,,675.0,16.0,0.0,081803
175,1,luk3,LINEAS,2026-03-06,08:37,13:58,2.92,Producción,,235.0,1.0,0.0,081803
803,2,luk3,LINEAS,2026-03-06,08:37,13:58,2.92,Producción,,235.0,1.0,0.0,081803
176,1,luk3,LINEAS,2026-03-06,09:07,09:14,0.12,Incidencia,PARADA ROBOT,0.0,1.0,0.0,081803
804,2,luk3,LINEAS,2026-03-06,09:07,09:14,0.12,Incidencia,PARADA ROBOT,0.0,1.0,0.0,081803
177,1,luk3,LINEAS,2026-03-06,10:55,11:54,0.98,Incidencia,PARADA ROBOT,0.0,1.0,0.0,081803
805,2,luk3,LINEAS,2026-03-06,10:55,11:54,0.98,Incidencia,PARADA ROBOT,0.0,1.0,0.0,081803
178,1,luk3,LINEAS,2026-03-06,12:29,12:36,0.12,Incidencia,PARADA ROBOT,0.0,1.0,0.0,081803
806,2,luk3,LINEAS,2026-03-06,12:29,12:36,0.12,Incidencia,PARADA ROBOT,0.0,1.0,0.0,081803
179,1,luk3,LINEAS,2026-03-06,12:36,12:42,0.1,Incidencia,PARADA ROBOT,0.0,1.0,0.0,081803
807,2,luk3,LINEAS,2026-03-06,12:36,12:42,0.1,Incidencia,PARADA ROBOT,0.0,1.0,0.0,081803
180,1,luk3,LINEAS,2026-03-06,12:43,13:00,0.28,Incidencia,PARADA ROBOT,0.0,1.0,0.0,081803
808,2,luk3,LINEAS,2026-03-06,12:43,13:00,0.28,Incidencia,PARADA ROBOT,0.0,1.0,0.0,081803
181,1,luk3,LINEAS,2026-03-06,13:08,13:58,0.83,Incidencia,PARADA ROBOT,0.0,1.0,0.0,081803
809,2,luk3,LINEAS,2026-03-06,13:08,13:58,0.83,Incidencia,PARADA ROBOT,0.0,1.0,0.0,081803
182,1,luk3,LINEAS,2026-03-06,13:58,17:41,2.94,Producción,,271.0,4.0,0.0,081803
810,2,luk3,LINEAS,2026-03-06,13:58,17:41,2.94,Producción,,271.0,4.0,0.0,081803
183,1,luk3,LINEAS,2026-03-06,16:54,17:41,0.78,Incidencia,RECUPERAR PIEZAS,0.0,4.0,0.0,081803
811,2,luk3,LINEAS,2026-03-06,16:54,17:41,0.78,Incidencia,RECUPERAR PIEZAS,0.0,4.0,0.0,081803
184,1,luk3,LINEAS,2026-03-06,17:41,18:58,1.28,Preparación,,0.0,0.0,0.0,081290
812,2,luk3,LINEAS,2026-03-06,17:41,18:58,1.28,Preparación,,0.0,0.0,0.0,081290
185,1,luk3,LINEAS,2026-03-06,18:58,21:59,2.19,Producción,,217.0,1.0,0.0,081290
186,1,luk3,LINEAS,2026-03-06,18:58,19:48,0.83,Incidencia,PENDIENTE Vº BUENO,0.0,1.0,0.0,081290
813,2,luk3,LINEAS,2026-03-06,18:58,21:59,2.19,Producción,,217.0,1.0,0.0,081290
814,2,luk3,LINEAS,2026-03-06,18:58,19:48,0.83,Incidencia,PENDIENTE Vº BUENO,0.0,1.0,0.0,081290
187,1,luk3,LINEAS,2026-03-08,22:09,22:46,0.14,Producción,,0.0,0.0,0.0,081290
815,2,luk3,LINEAS,2026-03-08,22:09,22:46,0.14,Producción,,0.0,0.0,0.0,081290
188,1,luk3,LINEAS,2026-03-08,22:17,22:46,0.48,Incidencia,AVERIA,0.0,0.0,0.0,
816,2,luk3,LINEAS,2026-03-08,22:17,22:46,0.48,Incidencia,AVERIA,0.0,0.0,0.0,
189,1,luk3,LINEAS,2026-03-09,09:12,14:00,4.22,Producción,,412.0,4.0,0.0,081290
817,2,luk3,LINEAS,2026-03-09,09:12,14:00,4.22,Producción,,412.0,4.0,0.0,081290
